timestamp,type,country,outside,salary,currency,domain,experience,studies,gender,happy,remote
17/03/2023 16:50:33,Empresa de producto,España,Alemania,44000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
18/03/2023 1:53:13,Consultora,España,España,28000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
18/03/2023 17:47:12,Consultora,España,,24000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
19/03/2023 20:07:48,Empresa de producto,España,,18000,EUR,Full Stack,Trainee (0-1 años),Autodidacta,Hombre,3,Tengo que ir a la oficina de forma regular
23/03/2023 12:44:30,Consultora,España,,65000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
9/03/2023 18:17:54,Empresa de producto,España,Alemania,36000,EUR,Mobile ,Junior (1-4 años),Formación reglada o universitaria,Mujer,5,Algún día tengo que ir a la oficina (1 día a la semana o menos)
9/03/2023 18:19:06,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,3,"Sí, 100% remoto"
9/03/2023 18:20:10,Consultora,España,,21000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 18:23:21,Empresa de producto,España,,18000,EUR,QA junior ,Trainee (0-1 años),Autodidacta,Mujer,3,"Sí, 100% remoto"
9/03/2023 18:40:55,Empresa de producto,España,,20000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 19:06:44,Start Up,España,,25000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
9/03/2023 19:10:16,Empresa de producto,España,UK,59000,EUR,QA,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
9/03/2023 19:13:13,Agencia,España,,34000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 20:00:23,Consultora,España,Japon,19000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,2,"Sí, 100% remoto"
9/03/2023 20:10:43,Consultora,España,,27000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 20:40:29,Empresa de producto,España,Irlanda,80000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 20:40:42,Agencia,España,,28000,EUR,Back End,Junior (1-4 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
9/03/2023 20:43:54,Consultora,España,,25000,EUR,QA,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
9/03/2023 20:43:54,Consultora,España,,50000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 20:45:40,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 20:50:06,Start Up,España,,34000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
9/03/2023 21:01:15,Empresa de producto,España,,42000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 21:37:11,Consultora,España,,40000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 0:03:12,Consultora,España,,30000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,4,"Sí, 100% remoto"
10/03/2023 11:57:56,Start Up,España,,27500,EUR,Full Stack,Junior (1-4 años),Bootcamp,Mujer,2,"Sí, 100% remoto"
10/03/2023 14:27:26,Empresa de producto,España,,36000,EUR,Software embebido safety,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:31:11,Start Up,España,Reino Unido ,35000,GBP,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:31:17,Empresa de producto,España,,21000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,Tengo que ir a la oficina de forma regular
10/03/2023 14:32:20,Consultora,España,,28000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:35:10,Empresa de producto,España,,31000,EUR,Devops,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:35:56,Practica,España,,7200,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,1,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:39:19,Consultora,España,,28000,EUR,Full Stack,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:35:52,Start Up,España,,45000,EUR,Data Science,Senior (+5 años),Formación reglada o universitaria,Mujer,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:48:29,Empresa de producto,España,,32000,EUR,Front End,Junior (1-4 años),Bootcamp,Mujer,3,Tengo que ir a la oficina de forma regular
10/03/2023 15:02:15,Agencia,España,,24000,EUR,UX/UI Designer,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:18:45,Consultora,España,,29000,EUR,Back End,Junior (1-4 años),Autodidacta,Mujer,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:33:22,Start Up,España,,48000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Mujer,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:15:42,Consultora,España,,48000,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,5,"Sí, 100% remoto"
10/03/2023 15:21:54,Consultora,España,,37000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 15:31:06,Consultor freelance para empresa de producto,España,Países bajos,66000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 15:43:52,Empresa de producto,España,,18000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 15:44:11,Empresa de producto,España,,33000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 15:47:09,Empresa de producto,España,,26000,EUR,Mobile Developer,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:05:31,Agencia,España,,31000,EUR,QA,Junior (1-4 años),Bootcamp,Mujer,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:21:12,Consultora,España,,55000,EUR,DevOps,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 16:29:47,Empresa de producto,España,,27000,EUR,Front End,Trainee (0-1 años),Autodidacta,Mujer,2,Tengo que ir a la oficina de forma regular
10/03/2023 16:45:16,Start Up,España,,23000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Mujer,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:45:29,Empresa de producto,España,,22000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 15:50:03,Consultora,España,,20000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 15:55:30,Start Up,España,,30000,EUR,Front End,Junior (1-4 años),Bootcamp,Mujer,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:48:23,Practica,España,,3600,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
10/03/2023 17:41:05,Consultora,España,,19700,EUR,Técnico onsite ,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 17:47:13,Consultora,España,,30000,EUR,QA Engineer,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 18:01:56,Consultora,España,,28000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 18:08:00,Consultora,España,,30000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 18:53:30,Empresa de producto,España,,30000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 18:58:27,Empresa de producto,España,,18000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 19:36:56,Consultora,España,,34000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 21:11:34,Empresa de producto,España,,68000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 22:49:36,Start Up,España,,38000,EUR,Full Stack,Junior (1-4 años),Ciclo Superior DAW,Hombre,2,"Sí, 100% remoto"
10/03/2023 23:43:58,Consultora,España,,23000,EUR,Data engineer,Junior (1-4 años),FP + Bootcamp ,Hombre,1,"Sí, 100% remoto"
10/03/2023 23:52:16,Empresa de producto,España,,33000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 23:59:32,Hotel ,España,,18000,EUR,Full Stack,Junior (1-4 años),CFGS DAW,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 0:03:12,Consultora,España,,18000,EUR,Full Stack,Trainee (0-1 años),Bootcamp,Mujer,2,"Sí, 100% remoto"
11/03/2023 3:24:19,Consultora,España,,23000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
11/03/2023 10:16:31,Empresa de producto,España,,23000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 10:43:10,Consultora,España,,27500,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
11/03/2023 11:47:15,Empresa de producto,España,,29994,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 13:55:14,Consultora,España,,38000,EUR,Front End,Junior (1-4 años),Estudios universitarios en curso + autodidacta,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 14:10:21,Consultora,España,,41000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
16/03/2023 18:57:37,Empresa de producto,España,,43000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 19:43:11,Empresa de producto,España,,57000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,Tengo que ir a la oficina de forma regular
10/03/2023 21:43:40,Consultora,España,,18000,EUR,Front End,Trainee (0-1 años),Autodidacta,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 22:23:12,Consultora,España,,20700,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
